Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,RIGL,29.96,2170009,Healthcare,Biotechnology,98.0,91.0,95.0,94.0,229909.0,308570.0,30.43,9.87,535099680.0,No
Leading Stocks (RS > 90),2,CTEV,51.19,368280,Healthcare,Health Information Services,99.0,99.0,97.0,98.0,119932.0,70350.0,52.03,4.8,841379264.0,No
Leading Stocks (RS > 90),3,LEU,231.93,2748727,Energy,Uranium,99.0,99.0,97.0,98.0,1324801.0,1073460.0,264.53,34.91,3952651776.0,No
Leading Stocks (RS > 90),4,LMND,51.21,5303202,Financial Services,Insurance - Property & Casualty,98.0,97.0,95.0,95.0,2520779.0,3154900.0,53.85,14.9,3777353728.0,No
Leading Stocks (RS > 90),5,TSAT,25.47,177635,Technology,Communication Equipment,98.0,97.0,97.0,98.0,112848.0,119220.0,29.91,7.46,1310604672.0,No
Leading Stocks (RS > 90),6,XMTR,44.02,1943155,Industrials,Specialty Industrial Machinery,97.0,97.0,95.0,95.0,745880.0,1096590.0,47.46,11.33,2226637312.0,No
Leading Stocks (RS > 90),7,FOA,24.73,219250,Financial Services,Credit Services,97.0,98.0,99.0,99.0,91569.0,94640.0,32.4,7.0,273496480.0,No
Leading Stocks (RS > 90),8,TPB,92.75,900620,Consumer Defensive,Tobacco,96.0,94.0,97.0,98.0,320029.0,416410.0,94.4,36.0,1660298112.0,No
Leading Stocks (RS > 90),9,NRG,148.59,8587418,Utilities,Utilities - Independent Power Producers,95.0,96.0,95.0,92.0,3382316.0,3163620.0,175.96,71.91,29050830848.0,No
Leading Stocks (RS > 90),10,TOST,45.96,20466827,Technology,Software - Infrastructure,93.0,93.0,95.0,94.0,7985674.0,8564480.0,49.66,22.1,26585657344.0,No
Leading Stocks (RS > 90),11,AKRO,52.86,2377629,Healthcare,Biotechnology,93.0,96.0,93.0,98.0,1543795.0,916110.0,58.4,21.34,4212278016.0,No
"Top Movers (RS ≥ 85, Improving)",1,VSAT,27.82,17716796,Technology,Communication Equipment,99.0,95.0,7.0,3.0,3676503.0,4053830.0,28.59,6.69,3734946304.0,No
"Top Movers (RS ≥ 85, Improving)",2,METC,20.52,11259099,Basic Materials,Coking Coal,98.0,88.0,9.0,5.0,2027695.0,2250930.0,24.75,6.3,1050094592.0,No
"Top Movers (RS ≥ 85, Improving)",3,AMD,163.0,127569255,Technology,Semiconductors,92.0,81.0,11.0,4.0,52117517.0,67053200.0,182.5,76.48,264328740864.0,No
"Top Movers (RS ≥ 85, Improving)",4,U,31.92,44803547,Technology,Software - Application,96.0,94.0,78.0,14.0,14232575.0,11396790.0,38.96,13.89,13266906112.0,No
"Top Movers (RS ≥ 85, Improving)",5,GSL,30.36,853619,Industrials,Marine Shipping,91.0,82.0,27.0,20.0,376314.0,358410.0,30.98,17.73,1081198592.0,No
"Top Movers (RS ≥ 85, Improving)",6,CPA,112.21,567502,Industrials,Airlines,85.0,80.0,79.0,17.0,333354.0,257190.0,114.28,81.5,4619962368.0,No
"Top Movers (RS ≥ 85, Improving)",7,WLDN,88.02,587477,Industrials,Engineering & Construction,98.0,97.0,90.0,59.0,268443.0,365010.0,92.76,30.43,1276008320.0,No
